,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_max_depth,param_max_delta_step,param_learning_rate,param_lambda,param_grow_policy,param_gamma,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
269,0.24031643867492675,0.0158955546248249,0.015853023529052733,0.004708317289975111,20,12,0.14285714285714285,0.21000000000000002,31,lossguide,2.857142857142857,31,"{'n_estimators': 20, 'max_depth': 12, 'max_delta_step': 0.14285714285714285, 'learning_rate': 0.21000000000000002, 'lambda': 31, 'grow_policy': 'lossguide', 'gamma': 2.857142857142857, 'alpha': 31}",0.5555555555555556,0.5449604743083004,0.497737556561086,0.49278247884519666,0.6264822134387352,0.5435036557417747,0.048373516032878136,1821,0.5498951774080026,0.5500973054891646,0.5495672505208193,0.5459401966686734,0.5497512317592107,0.5490502323691742,0.00156469321015965
270,0.44818668365478515,0.034851159327632955,0.011267614364624024,0.002079448377038666,18,7,0.5,0.05,1,lossguide,3.928571428571429,1,"{'n_estimators': 18, 'max_depth': 7, 'max_delta_step': 0.5, 'learning_rate': 0.05, 'lambda': 1, 'grow_policy': 'lossguide', 'gamma': 3.928571428571429, 'alpha': 1}",0.5888888888888888,0.5597826086956521,0.579185520361991,0.5761572921851668,0.5054347826086957,0.5618898185480788,0.029743111205010064,349,0.7668817066698784,0.749292323715167,0.7621017855386569,0.7813626329520369,0.7786198255843456,0.7676516548920171,0.01163400704025746
271,0.1753753662109375,0.04019331514923374,0.010856246948242188,0.00323929382269104,32,6,0.7142857142857142,0.02,31,lossguide,5.0,1,"{'n_estimators': 32, 'max_depth': 6, 'max_delta_step': 0.7142857142857142, 'learning_rate': 0.02, 'lambda': 31, 'grow_policy': 'lossguide', 'gamma': 5.0, 'alpha': 1}",0.5777777777777777,0.5449604743083004,0.497737556561086,0.49278247884519666,0.5864624505928854,0.5399441476170492,0.03905411360221886,3224,0.5980495846616507,0.5969324569719466,0.5969998122367963,0.5812703190848887,0.5907780562005998,0.5928060458311764,0.0063134044467468555
272,0.12824840545654298,0.0057562323250631015,0.008375453948974609,0.00016136132797127473,39,3,0.2857142857142857,0.41000000000000003,1,depthwise,0.35714285714285715,31,"{'n_estimators': 39, 'max_depth': 3, 'max_delta_step': 0.2857142857142857, 'learning_rate': 0.41000000000000003, 'lambda': 1, 'grow_policy': 'depthwise', 'gamma': 0.35714285714285715, 'alpha': 31}",0.5777777777777777,0.5721343873517787,0.5090497737556561,0.48855151816824294,0.6230237154150198,0.554107434493695,0.04891314938340146,747,0.5594778818685144,0.5781973949501288,0.5832372164552095,0.5861348585189645,0.5846959808041292,0.5783486665193893,0.009807553225814086
273,0.46181483268737794,0.041702775162706825,0.009400224685668946,0.0008296622017031848,36,10,1.0,0.16,1,depthwise,0.0,1,"{'n_estimators': 36, 'max_depth': 10, 'max_delta_step': 1.0, 'learning_rate': 0.16, 'lambda': 1, 'grow_policy': 'depthwise', 'gamma': 0.0, 'alpha': 1}",0.5444444444444444,0.525691699604743,0.5211161387631976,0.4196117471378795,0.4787549407114624,0.49792379413234533,0.04466169270234964,4947,0.99862526205648,0.9980188402120358,0.9937479323694822,0.9970780654224363,0.9994720168954594,0.9973884233911787,0.0019808106467251742
274,0.14352211952209473,0.022601805185591115,0.009218502044677734,0.0009884136996998346,30,4,0.21428571428571427,0.11,1,lossguide,1.4285714285714286,31,"{'n_estimators': 30, 'max_depth': 4, 'max_delta_step': 0.21428571428571427, 'learning_rate': 0.11, 'lambda': 1, 'grow_policy': 'lossguide', 'gamma': 1.4285714285714286, 'alpha': 31}",0.5555555555555556,0.5721343873517787,0.5098039215686274,0.48855151816824294,0.6220355731225297,0.5496161911533469,0.04711862304990618,1161,0.5498951774080026,0.5550568811504413,0.5575829511010971,0.5893377483443709,0.5665252670724605,0.5636796050152745,0.013913799710350155
275,0.15503463745117188,0.009074930191114402,0.009702014923095702,0.0010851974132188573,29,11,0.21428571428571427,0.08,1,depthwise,1.4285714285714286,31,"{'n_estimators': 29, 'max_depth': 11, 'max_delta_step': 0.21428571428571427, 'learning_rate': 0.08, 'lambda': 1, 'grow_policy': 'depthwise', 'gamma': 1.4285714285714286, 'alpha': 31}",0.5555555555555556,0.5721343873517787,0.5098039215686274,0.48855151816824294,0.6259881422924901,0.550406704987339,0.04834419647897433,1086,0.5498951774080026,0.5550568811504413,0.5589688223670681,0.5887316877383102,0.5623883925874555,0.5630081922502554,0.013517199319817335
276,0.12347044944763183,0.00934723982263244,0.010487031936645509,0.002187395243950002,14,12,0.5714285714285714,0.24000000000000002,1,depthwise,1.4285714285714286,31,"{'n_estimators': 14, 'max_depth': 12, 'max_delta_step': 0.5714285714285714, 'learning_rate': 0.24000000000000002, 'lambda': 1, 'grow_policy': 'depthwise', 'gamma': 1.4285714285714286, 'alpha': 31}",0.5555555555555556,0.5721343873517787,0.5098039215686274,0.49875559980089595,0.6220355731225297,0.5516570074798774,0.04458229244923573,962,0.5498951774080026,0.5550568811504413,0.5589688223670681,0.5832028898254064,0.5831192806864505,0.5660486102874738,0.014265707094619752
277,0.14804434776306152,0.008039360539102822,0.010424089431762696,0.0013122090532998638,36,12,0.7142857142857142,0.43,31,depthwise,0.7142857142857143,31,"{'n_estimators': 36, 'max_depth': 12, 'max_delta_step': 0.7142857142857142, 'learning_rate': 0.43, 'lambda': 31, 'grow_policy': 'depthwise', 'gamma': 0.7142857142857143, 'alpha': 31}",0.5555555555555556,0.5513833992094862,0.5090497737556561,0.49875559980089595,0.6220355731225297,0.5473559802888247,0.043565713964213784,1404,0.5527707415116283,0.563507270372398,0.5678473395742245,0.5837146297411198,0.5750527379004879,0.5685785438199717,0.010460930874958497
278,0.891638994216919,0.15504573276575795,0.010028934478759766,0.0011373526914473806,34,11,0.9285714285714285,0.3,1,lossguide,0.35714285714285715,1,"{'n_estimators': 34, 'max_depth': 11, 'max_delta_step': 0.9285714285714285, 'learning_rate': 0.3, 'lambda': 1, 'grow_policy': 'lossguide', 'gamma': 0.35714285714285715, 'alpha': 1}",0.6666666666666667,0.5489130434782609,0.5377073906485671,0.49278247884519666,0.48962450592885376,0.547138817113509,0.06425187001814632,1434,0.9993573264781491,0.9993924665856622,0.9987773038992158,0.9993939393939394,1.0,0.9993842072713932,0.0003868896212854938
