,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_max_depth,param_max_delta_step,param_learning_rate,param_lambda,param_grow_policy,param_gamma,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,3.808440065383911,0.5433818012363159,0.012659978866577149,0.0016370677411601722,30,7,1.0,0.29000000000000004,31,lossguide,1.7857142857142858,1,"{'n_estimators': 30, 'max_depth': 7, 'max_delta_step': 1.0, 'learning_rate': 0.29000000000000004, 'lambda': 31, 'grow_policy': 'lossguide', 'gamma': 1.7857142857142858, 'alpha': 1}",0.6,0.5385375494071146,0.530920060331825,0.5089596814335491,0.491600790513834,0.5340036163372646,0.03690741344649679,617,0.9014272433352026,0.896161023059565,0.8992292767540213,0.9045173590206703,0.9059652425218503,0.901460028938262,0.0035412147681911366
1,3.7403194427490236,0.3984725574990519,0.01476736068725586,0.0048205924129579095,23,10,1.0,0.35000000000000003,31,depthwise,0.0,1,"{'n_estimators': 23, 'max_depth': 10, 'max_delta_step': 1.0, 'learning_rate': 0.35000000000000003, 'lambda': 31, 'grow_policy': 'depthwise', 'gamma': 0.0, 'alpha': 1}",0.5555555555555556,0.5612648221343874,0.5761689291101055,0.4947735191637631,0.46837944664031617,0.5312284545208256,0.041934705397636086,684,0.9855205561431308,0.9862904410292017,0.9818204983771894,0.9842865743527995,0.984466785392387,0.9844769710589418,0.001514658042159083
2,3.7602983951568603,0.4193509948782946,0.015587329864501953,0.0072053048472820345,21,11,0.9285714285714285,0.4,1,lossguide,3.928571428571429,1,"{'n_estimators': 21, 'max_depth': 11, 'max_delta_step': 0.9285714285714285, 'learning_rate': 0.4, 'lambda': 1, 'grow_policy': 'lossguide', 'gamma': 3.928571428571429, 'alpha': 1}",0.5444444444444445,0.5815217391304348,0.48642533936651583,0.47436535589845696,0.5118577075098814,0.5197229172699467,0.03913603679872838,837,0.9602389277608615,0.9711279759123015,0.9657868619403986,0.9692333935380293,0.9834108191833055,0.9699595956669793,0.007677642702156576
3,1.0944999694824218,0.23821474426450984,0.012392377853393555,0.0014303396884768453,35,11,0.8571428571428571,0.38,31,depthwise,1.7857142857142858,31,"{'n_estimators': 35, 'max_depth': 11, 'max_delta_step': 0.8571428571428571, 'learning_rate': 0.38, 'lambda': 31, 'grow_policy': 'depthwise', 'gamma': 1.7857142857142858, 'alpha': 31}",0.5222222222222223,0.5691699604743082,0.47812971342383104,0.45196615231458437,0.5839920948616601,0.5210960286593211,0.05078056798456722,822,0.6368395894417115,0.6546189229968088,0.6456953050257951,0.6523640377282761,0.6279096460217621,0.6434855002428707,0.009944245897708698
4,1.4475473403930663,0.3541209648104831,0.012682867050170899,0.003329185454803461,33,13,0.14285714285714285,0.43,31,lossguide,2.5,31,"{'n_estimators': 33, 'max_depth': 13, 'max_delta_step': 0.14285714285714285, 'learning_rate': 0.43, 'lambda': 31, 'grow_policy': 'lossguide', 'gamma': 2.5, 'alpha': 31}",0.5555555555555556,0.6052371541501976,0.5120663650075414,0.4945246391239423,0.6432806324110671,0.5621328692496608,0.05579198423801626,90,0.5314204308076798,0.5795443165582899,0.5839457990218431,0.598671483042344,0.59802423164564,0.5783212522151594,0.02463801028907143
5,3.261353349685669,0.3293398593787034,0.02224111557006836,0.011981996132889229,22,9,0.3571428571428571,0.34,31,depthwise,2.142857142857143,1,"{'n_estimators': 22, 'max_depth': 9, 'max_delta_step': 0.3571428571428571, 'learning_rate': 0.34, 'lambda': 31, 'grow_policy': 'depthwise', 'gamma': 2.142857142857143, 'alpha': 1}",0.5888888888888888,0.558300395256917,0.5339366515837104,0.5699352911896466,0.5360671936758893,0.5574256841190104,0.02076106166110522,151,0.8499700775724819,0.8519679743100157,0.8510590738803501,0.8708388520971302,0.8531167917958433,0.8553905539311643,0.007793295132629622
6,3.0972437381744387,0.5185032244564225,0.01657729148864746,0.008396251159029153,39,12,0.5714285714285714,0.12,31,depthwise,2.5,31,"{'n_estimators': 39, 'max_depth': 12, 'max_delta_step': 0.5714285714285714, 'learning_rate': 0.12, 'lambda': 31, 'grow_policy': 'depthwise', 'gamma': 2.5, 'alpha': 31}",0.5111111111111111,0.5340909090909092,0.5414781297134239,0.5149328023892484,0.6269762845849802,0.5457178473779345,0.04219345851464028,365,0.6031505116923297,0.6003615157624879,0.6247597078046905,0.607860726469998,0.6290429369875725,0.6130350797434156,0.011651748693289657
7,0.9243063926696777,0.13640224534296452,0.015850210189819337,0.005664927259326467,25,2,0.42857142857142855,0.06999999999999999,31,lossguide,2.142857142857143,1,"{'n_estimators': 25, 'max_depth': 2, 'max_delta_step': 0.42857142857142855, 'learning_rate': 0.06999999999999999, 'lambda': 31, 'grow_policy': 'lossguide', 'gamma': 2.142857142857143, 'alpha': 1}",0.5888888888888888,0.5578063241106719,0.5392156862745098,0.5293678446988551,0.6447628458498024,0.5720083179645455,0.041649581715652945,28,0.5969580747270284,0.6053536378566755,0.6075994921452393,0.6041842263696569,0.6121523104395671,0.6052495483076334,0.004961141818041158
8,1.0623919010162353,0.12789838959149563,0.018965625762939455,0.009779497789418067,12,7,0.7142857142857142,0.02,1,depthwise,2.857142857142857,31,"{'n_estimators': 12, 'max_depth': 7, 'max_delta_step': 0.7142857142857142, 'learning_rate': 0.02, 'lambda': 1, 'grow_policy': 'depthwise', 'gamma': 2.857142857142857, 'alpha': 31}",0.5222222222222223,0.5153162055335968,0.41402714932126694,0.5,0.5,0.4903131154154172,0.03911666064861315,989,0.593666607700038,0.5711314809127689,0.5715735450586983,0.5647581778045354,0.5611064931048064,0.5724472609161694,0.011318041774086901
9,2.652499961853027,0.2798516786863094,0.019580936431884764,0.011015751849515991,26,7,0.3571428571428571,0.19,31,depthwise,4.642857142857143,31,"{'n_estimators': 26, 'max_depth': 7, 'max_delta_step': 0.3571428571428571, 'learning_rate': 0.19, 'lambda': 31, 'grow_policy': 'depthwise', 'gamma': 4.642857142857143, 'alpha': 31}",0.5,0.5449604743083004,0.497737556561086,0.49278247884519666,0.6259881422924901,0.5322937304014147,0.050472254544607256,647,0.5,0.5500973054891646,0.5495672505208193,0.5459401966686734,0.5560501789343198,0.5403309863225955,0.02042466294080325
