,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_max_depth,param_max_delta_step,param_learning_rate,param_lambda,param_grow_policy,param_gamma,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.5232764720916748,0.04358095280426294,0.021308088302612306,0.0029177494176368824,11,2,0.5555555555555556,0.26,1,depthwise,5.0,21,"{'n_estimators': 11, 'max_depth': 2, 'max_delta_step': 0.5555555555555556, 'learning_rate': 0.26, 'lambda': 1, 'grow_policy': 'depthwise', 'gamma': 5.0, 'alpha': 21}",0.5,0.5686758893280632,0.5098039215686274,0.5049776007964162,0.6452569169960474,0.5457428657378308,0.055632354378478674,4,0.5,0.5959026544536873,0.5802799459957262,0.5837186433875176,0.5736880767641522,0.5667178641202166,0.03413082420442708
1,1.142554807662964,0.06418748010016227,0.015461301803588868,0.002078674275080106,10,6,0.7777777777777777,0.23,21,depthwise,2.2222222222222223,1,"{'n_estimators': 10, 'max_depth': 6, 'max_delta_step': 0.7777777777777777, 'learning_rate': 0.23, 'lambda': 21, 'grow_policy': 'depthwise', 'gamma': 2.2222222222222223, 'alpha': 1}",0.6111111111111112,0.6057312252964426,0.5211161387631976,0.48855151816824294,0.5044466403162056,0.54619132673104,0.05187159020462887,3,0.7800541614757215,0.7840010081048963,0.7937063562315031,0.8007224563515954,0.8026889684152533,0.7922345901157939,0.00894045534579185
2,3.088227891921997,0.3229257964181671,0.013829469680786133,0.0014047573475385728,18,9,0.1111111111111111,0.05,31,depthwise,0.0,1,"{'n_estimators': 18, 'max_depth': 9, 'max_delta_step': 0.1111111111111111, 'learning_rate': 0.05, 'lambda': 31, 'grow_policy': 'depthwise', 'gamma': 0.0, 'alpha': 1}",0.5,0.5153162055335969,0.5196078431372548,0.4723743155798905,0.5790513833992095,0.5172699495299903,0.035043109273033404,9,0.7107084652241171,0.7080301229754449,0.6929155154994054,0.6989865542845675,0.7171460398850761,0.7055573395737221,0.008601600587873308
3,0.855223274230957,0.09285350964058461,0.013726615905761718,0.002990215470469191,6,8,0.0,0.14,41,depthwise,4.444444444444445,1,"{'n_estimators': 6, 'max_depth': 8, 'max_delta_step': 0.0, 'learning_rate': 0.14, 'lambda': 41, 'grow_policy': 'depthwise', 'gamma': 4.444444444444445, 'alpha': 1}",0.5777777777777777,0.5449604743083004,0.497737556561086,0.5577401692384271,0.5592885375494071,0.5475009030869997,0.026993793636382376,2,0.5980495846616507,0.5992816418089808,0.5933473708680919,0.6110134457154325,0.6143977488830197,0.6032179583874351,0.008067124783444696
4,1.4271474361419678,0.27225423761109735,0.014568042755126954,0.0005773157173563304,16,8,1.0,0.31,21,lossguide,3.3333333333333335,41,"{'n_estimators': 16, 'max_depth': 8, 'max_delta_step': 1.0, 'learning_rate': 0.31, 'lambda': 21, 'grow_policy': 'lossguide', 'gamma': 3.3333333333333335, 'alpha': 41}",0.5555555555555556,0.5553359683794465,0.4984917043740573,0.47660527625684423,0.6225296442687747,0.5417036297669358,0.05102083349032157,6,0.5498951774080026,0.5701475772101532,0.5669644054612268,0.575414408990568,0.5613704846570768,0.5647584107454054,0.008716118114091382
5,0.7030303478240967,0.0706757897217883,0.017493247985839844,0.003873807455935629,12,3,1.0,0.09999999999999999,31,lossguide,2.2222222222222223,31,"{'n_estimators': 12, 'max_depth': 3, 'max_delta_step': 1.0, 'learning_rate': 0.09999999999999999, 'lambda': 31, 'grow_policy': 'lossguide', 'gamma': 2.2222222222222223, 'alpha': 31}",0.5666666666666667,0.5449604743083004,0.48190045248868774,0.4723743155798905,0.6240118577075099,0.5379827533502111,0.05607522420110035,7,0.5535554995163482,0.556833582577811,0.5699127348157685,0.5819887617900863,0.5671021822496188,0.5658785521899266,0.010109202301097622
6,1.1222100257873535,0.14950129008924473,0.031830120086669925,0.018189000676666553,10,5,1.0,0.41000000000000003,31,lossguide,2.2222222222222223,1,"{'n_estimators': 10, 'max_depth': 5, 'max_delta_step': 1.0, 'learning_rate': 0.41000000000000003, 'lambda': 31, 'grow_policy': 'lossguide', 'gamma': 2.2222222222222223, 'alpha': 1}",0.5888888888888889,0.592391304347826,0.5279034690799397,0.48855151816824294,0.6002964426877471,0.559606324634529,0.04391324570917837,1,0.7806798977744489,0.7805936469362957,0.764500236939281,0.777001806140879,0.7637885747839135,0.7733128325149636,0.007606125974451124
7,0.36369891166687013,0.0262635523697567,0.015410327911376953,0.0024663588449142723,7,2,0.4444444444444444,0.49,31,depthwise,3.3333333333333335,31,"{'n_estimators': 7, 'max_depth': 2, 'max_delta_step': 0.4444444444444444, 'learning_rate': 0.49, 'lambda': 31, 'grow_policy': 'depthwise', 'gamma': 3.3333333333333335, 'alpha': 31}",0.5555555555555556,0.5449604743083004,0.497737556561086,0.49278247884519666,0.6225296442687747,0.5427131419077826,0.04702451814002702,5,0.5498951774080026,0.5500973054891646,0.5495672505208193,0.5459401966686734,0.5607984022772141,0.5512596664727749,0.005007223281663683
8,2.9887858867645263,0.11135106877268076,0.015273094177246094,0.008664545181577396,21,8,0.6666666666666666,0.04,41,depthwise,0.0,21,"{'n_estimators': 21, 'max_depth': 8, 'max_delta_step': 0.6666666666666666, 'learning_rate': 0.04, 'lambda': 41, 'grow_policy': 'depthwise', 'gamma': 0.0, 'alpha': 21}",0.5777777777777778,0.6012845849802371,0.46304675716440424,0.4499751119960179,0.5721343873517787,0.5328437238540432,0.06322309752322952,8,0.6403088973114981,0.6701018452992937,0.6542877068748156,0.6475336142885812,0.6482986137120959,0.6521061354972569,0.010031797706436254
9,1.5988269805908204,0.24936130426311873,0.014444446563720703,0.004929329654346109,15,5,0.3333333333333333,0.04,41,lossguide,3.3333333333333335,1,"{'n_estimators': 15, 'max_depth': 5, 'max_delta_step': 0.3333333333333333, 'learning_rate': 0.04, 'lambda': 41, 'grow_policy': 'lossguide', 'gamma': 3.3333333333333335, 'alpha': 1}",0.5444444444444445,0.4856719367588933,0.48416289592760187,0.5089596814335491,0.48122529644268774,0.5008928510014353,0.023917338372478884,10,0.6203813133499192,0.6257243667632489,0.6184070527435781,0.6110174593618303,0.6169114075763763,0.6184883199589905,0.004780184356621879
