,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
309,2018-09-20,6551.93,6361.33,6398.83,46802.06,301619960.91,6505.9,direct,
310,2018-09-21,6785.22,6501.01,6505.97,85295.46,569642976.25,6762.06,direct,
311,2018-09-22,6834.49,6633.01,6762.07,38829.87,261159308.22,6716.6,direct,
312,2018-09-23,6768.56,6663.9,6716.6,25143.83,169080003.37,6702.7,direct,
313,2018-09-24,6717.6,6557.82,6702.73,48934.13,324660682.66,6583.53,direct,
314,2018-09-25,6583.54,6333.21,6583.53,65381.85,420279170.44,6437.74,direct,
315,2018-09-26,6543.92,6383.16,6437.74,40752.6,264402806.65,6462.6,direct,
316,2018-09-27,6733.94,6434.76,6462.6,52542.0,345096700.08,6686.13,direct,
317,2018-09-28,6806.1,6545.41,6686.13,74353.41,497340510.07,6635.38,direct,
318,2018-09-29,6635.42,6474.23,6635.4,37296.34,245055396.51,6603.75,direct,
319,2018-09-30,6741.96,6543.68,6603.75,26335.14,174302164.09,6623.71,direct,
320,2018-10-01,6662.6,6510.54,6623.82,38926.98,256959931.63,6594.98,direct,
321,2018-10-02,6618.95,6478.04,6594.98,40624.2,267166277.79,6525.47,direct,
322,2018-10-03,6537.07,6428.98,6525.46,47186.0,306385346.59,6492.26,direct,
323,2018-10-04,6622.32,6486.86,6492.61,42142.96,277614018.45,6579.79,direct,
324,2018-10-05,6683.55,6546.98,6580.0,39731.28,262562344.98,6632.87,direct,
325,2018-10-06,6637.08,6563.25,6632.88,24787.61,162722103.98,6589.94,direct,
326,2018-10-07,6622.49,6535.02,6589.94,27272.67,179378859.39,6601.15,direct,
327,2018-10-08,6698.31,6565.01,6601.46,47216.82,313507433.75,6650.07,direct,
328,2018-10-09,6657.0,6589.39,6650.07,32204.25,213976678.23,6631.79,direct,
329,2018-10-10,6633.22,6487.86,6631.79,49264.39,323664963.18,6581.07,direct,
330,2018-10-11,6581.59,6171.95,6581.07,104258.49,654924117.8,6209.47,direct,
331,2018-10-12,6296.56,6173.86,6209.47,46195.91,289840137.45,6250.85,direct,
332,2018-10-13,6280.73,6238.92,6252.1,21914.85,137705035.59,6267.27,direct,
333,2018-10-14,6346.56,6247.17,6267.27,34130.1,215422888.18,6277.73,direct,
334,2018-10-15,7234.83,6244.77,6277.73,177320.05,1190524168.21,6612.36,direct,
335,2018-10-16,6724.91,6545.54,6612.69,49191.34,324232509.78,6583.05,direct,
336,2018-10-17,6589.2,6511.6,6583.05,33538.55,220418636.64,6574.52,direct,
337,2018-10-18,6616.27,6445.05,6576.4,50725.31,331761115.45,6488.72,direct,
338,2018-10-19,6503.09,6449.36,6489.37,36599.64,237855085.41,6469.28,direct,
339,2018-10-20,6645.2,6395.45,6469.28,19543.75,127185847.78,6490.56,direct,
340,2018-10-21,6557.39,6474.47,6490.6,16019.49,105283929.06,6509.87,direct,
341,2018-10-22,6531.23,6460.38,6509.87,31239.03,202766914.4,6483.23,direct,
342,2018-10-23,6496.2,6438.99,6484.32,34071.62,220913293.6,6470.22,direct,
343,2018-10-24,6538.35,6465.73,6470.63,34111.66,222068131.83,6476.25,direct,
344,2018-10-25,6497.9,6432.3,6476.52,35706.92,231214963.95,6462.77,direct,
345,2018-10-26,6514.0,6441.81,6462.77,33284.54,215447656.36,6457.21,direct,
346,2018-10-27,6479.0,6445.95,6457.21,19092.86,124066466.34,6470.17,direct,
347,2018-10-28,6483.24,6444.74,6470.17,16806.73,109118160.99,6470.74,direct,
348,2018-10-29,6483.39,6282.58,6470.74,53760.53,342463526.52,6313.91,direct,
349,2018-10-30,6340.68,6286.3,6314.38,42701.22,269592154.08,6309.11,direct,
350,2018-10-31,6391.25,6241.49,6309.11,38823.41,245357244.49,6342.61,direct,
351,2018-11-01,6402.59,6322.6,6342.81,31397.71,199861220.45,6381.3,direct,
352,2018-11-02,6420.93,6371.57,6381.3,27987.6,179385606.7,6394.66,direct,
353,2018-11-03,6398.09,6336.96,6394.65,28808.38,183565304.27,6376.32,direct,
354,2018-11-04,6498.16,6351.92,6376.55,27317.02,175805188.92,6467.05,direct,
355,2018-11-05,6475.8,6406.69,6467.05,24142.0,155758902.3,6433.74,direct,
356,2018-11-06,6482.81,6412.56,6433.53,37162.36,239808254.25,6479.72,direct,
357,2018-11-07,6562.79,6476.59,6479.72,55100.44,360052788.55,6529.68,direct,
358,2018-11-08,6542.42,6438.27,6530.94,42073.45,273205386.68,6446.06,direct,
359,2018-11-09,6457.97,6352.45,6446.06,37086.04,237893036.71,6377.99,direct,
360,2018-11-10,6419.92,6376.17,6377.99,14658.42,94313328.59,6396.37,direct,
361,2018-11-11,6414.18,6326.38,6396.39,20337.03,130156001.58,6408.18,direct,
362,2018-11-12,6435.41,6350.87,6408.18,28338.62,181575610.86,6375.08,direct,
363,2018-11-13,6389.43,6315.58,6375.08,35761.27,227689745.72,6339.17,direct,
364,2018-11-14,6375.7,5469.93,6339.17,178422.8,1045469380.16,5741.47,direct,
365,2018-11-15,5767.06,5300.75,5740.51,147895.07,820864013.96,5647.5,direct,
366,2018-11-16,5676.54,5487.87,5647.5,71050.83,397196182.83,5586.27,direct,
367,2018-11-17,5602.01,5524.7,5586.97,29517.8,164182152.19,5568.94,direct,
368,2018-11-18,5701.35,5567.95,5567.95,41702.04,233409182.46,5615.26,direct,
369,2018-11-19,5615.98,4757.01,5615.26,207964.38,1072037780.45,4809.62,direct,
370,2018-11-20,4953.56,4168.25,4809.62,315023.21,1433400842.16,4441.81,direct,
371,2018-11-21,4689.55,4315.58,4441.81,152286.19,686284917.84,4593.04,direct,
372,2018-11-22,4640.72,4297.21,4593.04,83715.43,376852837.57,4320.68,direct,
373,2018-11-23,4419.48,4157.19,4320.68,121719.16,521825987.75,4343.42,direct,
374,2018-11-24,4432.0,3741.2,4343.42,123090.79,503028289.39,3854.11,direct,
375,2018-11-25,4165.93,3550.04,3854.11,213926.98,819869496.19,4004.15,direct,
376,2018-11-26,4124.7,3598.81,4004.46,185985.76,715341714.72,3784.59,direct,
377,2018-11-27,3878.9,3613.11,3784.77,147999.31,555212127.53,3822.99,direct,
378,2018-11-28,4398.57,3822.94,3822.99,175435.76,726808596.57,4263.55,direct,
379,2018-11-29,4444.39,4130.68,4263.52,112103.36,479575430.64,4286.69,direct,
380,2018-11-30,4331.07,3916.3,4286.85,121993.57,497762735.43,4009.67,direct,
381,2018-12-01,4309.65,3942.62,4009.67,67774.58,280927570.31,4197.46,direct,
382,2018-12-02,4318.79,4077.67,4197.7,62748.83,262154694.41,4143.86,direct,
383,2018-12-03,4159.01,3795.18,4143.86,107400.61,423985399.83,3871.41,direct,
384,2018-12-04,4082.68,3770.92,3871.41,94655.27,373361232.89,3948.44,direct,
385,2018-12-05,3961.8,3719.19,3948.44,83811.55,320944415.67,3737.53,direct,
386,2018-12-06,3883.43,3467.92,3737.53,159523.77,590923562.42,3485.18,direct,
387,2018-12-07,3576.11,3248.0,3485.18,206088.47,699930576.16,3420.57,direct,
388,2018-12-08,3602.49,3295.21,3420.57,104091.14,357548590.53,3461.07,direct,
389,2018-12-09,3718.58,3436.5,3461.07,83347.79,295321498.63,3592.84,direct,
390,2018-12-10,3645.49,3416.77,3592.84,81855.33,287119758.11,3467.16,direct,
391,2018-12-11,3483.58,3348.98,3467.16,67519.71,230671778.42,3401.02,direct,
392,2018-12-12,3545.37,3380.48,3401.02,74415.95,257293632.74,3485.59,direct,
393,2018-12-13,3493.76,3272.81,3485.59,84592.04,286236674.73,3305.11,direct,
394,2018-12-14,3333.24,3180.97,3305.11,89133.43,290985461.02,3235.48,direct,
395,2018-12-15,3271.76,3169.53,3235.48,51317.37,165378769.6,3232.51,direct,
396,2018-12-16,3319.83,3227.4,3232.51,45102.51,148182655.41,3255.37,direct,
397,2018-12-17,3639.65,3239.06,3255.37,119831.24,412454521.38,3548.19,direct,
398,2018-12-18,3727.99,3481.46,3548.19,91609.53,327807644.75,3715.85,direct,
399,2018-12-19,3969.7,3693.57,3715.85,163016.15,620695447.39,3736.54,direct,
400,2018-12-20,4225.52,3712.82,3736.54,180025.9,724855205.51,4137.66,direct,
401,2018-12-21,4247.71,3831.2,4137.66,128508.13,516656937.13,3898.81,direct,
402,2018-12-22,4060.34,3849.23,3898.81,63672.55,250085915.72,4045.24,direct,
403,2018-12-23,4117.65,3972.39,4045.24,58294.45,235997621.23,4007.63,direct,
404,2018-12-24,4303.37,4006.6,4007.63,109869.44,459290147.24,4081.95,direct,
405,2018-12-25,4094.61,3734.85,4081.95,95683.55,367200910.64,3834.73,direct,
406,2018-12-26,3923.93,3746.86,3834.73,68965.06,263439573.84,3848.78,direct,
407,2018-12-27,3888.92,3622.39,3848.78,81652.77,305729129.14,3646.09,direct,
408,2018-12-28,4007.71,3628.43,3646.09,92882.41,353705007.17,3947.86,direct,
409,2018-12-29,4004.14,3774.38,3947.86,54702.16,214891355.42,3797.06,direct,
410,2018-12-30,3925.18,3760.8,3797.06,49797.04,191958416.81,3896.21,direct,
411,2018-12-31,3904.28,3701.48,3896.21,54221.49,206190463.74,3747.39,direct,
412,2019-01-01,3938.75,3696.94,3747.39,45104.29,170598307.96,3880.15,direct,
413,2019-01-02,3989.59,3826.29,3880.15,54034.73,210854603.84,3961.01,direct,
414,2019-01-03,3965.52,3778.76,3961.01,45585.19,176488072.06,3835.86,direct,
415,2019-01-04,3901.65,3783.88,3835.86,44398.9,170507611.15,3874.06,direct,
416,2019-01-05,3926.92,3841.13,3874.06,35766.65,139438510.18,3855.39,direct,
417,2019-01-06,4145.16,3829.09,3855.39,58878.99,236298043.75,4102.85,direct,
418,2019-01-07,4132.62,4001.35,4102.85,51541.23,209289368.14,4050.4,direct,
419,2019-01-08,4156.16,3990.34,4050.4,65973.5,268091045.44,4040.75,direct,
420,2019-01-09,4092.91,4013.0,4040.75,55130.13,223639028.92,4048.34,direct,
421,2019-01-10,4085.09,3631.07,4048.34,108277.01,412522198.13,3668.15,direct,
422,2019-01-11,3729.69,3616.41,3668.15,63070.18,231465488.1,3669.2,direct,
423,2019-01-12,3692.12,3611.2,3669.2,28343.28,103912541.38,3664.38,direct,
424,2019-01-13,3675.2,3528.24,3664.38,45682.73,164125048.97,3551.24,direct,
425,2019-01-14,3748.88,3544.53,3551.24,56099.99,204793029.92,3703.9,direct,
426,2019-01-15,3724.3,3590.49,3703.9,54154.65,198582447.53,3621.24,direct,
427,2019-01-16,3704.37,3611.38,3621.24,53843.55,196211595.54,3643.99,direct,
428,2019-01-17,3695.28,3586.92,3643.99,46181.32,168287506.1,3685.3,direct,
429,2019-01-18,3685.39,3620.44,3685.3,32418.99,118317804.97,3648.05,direct,
430,2019-01-19,3799.62,3643.01,3648.05,38341.35,143238228.4,3729.78,direct,
431,2019-01-20,3754.65,3529.25,3729.78,49198.37,177628515.93,3567.73,direct,
432,2019-01-21,3599.83,3535.19,3567.73,36101.4,129000924.6,3571.92,direct,
433,2019-01-22,3635.69,3473.77,3571.92,53586.91,191355241.84,3602.04,direct,
434,2019-01-23,3631.15,3543.96,3602.04,37910.4,135864247.56,3572.05,direct,
435,2019-01-24,3616.33,3546.5,3572.05,31630.57,113155246.95,3598.52,direct,
436,2019-01-25,3607.43,3539.41,3598.52,32679.69,116674680.78,3582.89,direct,
437,2019-01-26,3676.4,3578.62,3582.89,29201.1,105927045.55,3596.5,direct,
438,2019-01-27,3605.99,3511.29,3596.5,26261.48,93766117.67,3565.08,direct,
439,2019-01-28,3567.56,3402.56,3565.08,59700.11,206309738.62,3453.42,direct,
440,2019-01-29,3463.2,3369.19,3453.42,46304.1,158106687.0,3418.25,direct,
441,2019-01-30,3488.91,3395.94,3418.25,42399.63,146422486.1,3467.21,direct,
442,2019-01-31,3499.78,3422.83,3467.21,37365.7,128773893.15,3434.13,direct,
443,2019-02-01,3478.55,3398.96,3434.13,41976.43,144476056.44,3461.63,direct,
444,2019-02-02,3519.14,3441.21,3461.63,27103.48,94144187.11,3508.68,direct,
445,2019-02-03,3514.43,3424.42,3508.68,23044.88,79591219.11,3449.62,direct,
446,2019-02-04,3470.8,3429.21,3449.62,23959.61,82280894.52,3431.24,direct,
447,2019-02-05,3447.88,3415.67,3431.24,24459.49,84042727.18,3447.66,direct,
448,2019-02-06,3459.33,3362.24,3447.66,44281.79,150408587.85,3394.89,direct,
449,2019-02-07,3406.54,3369.1,3394.89,28811.35,97390901.92,3375.33,direct,
450,2019-02-08,3735.1,3363.32,3375.33,89444.22,317023029.42,3660.03,direct,
451,2019-02-09,3673.71,3616.11,3660.03,25880.75,94200588.34,3652.26,direct,
452,2019-02-10,3689.32,3611.46,3652.26,30046.26,109365095.98,3685.14,direct,
453,2019-02-11,3688.59,3608.18,3685.14,40461.58,146354074.39,3611.34,direct,
454,2019-02-12,3648.67,3574.22,3611.34,45717.05,164816438.53,3617.41,direct,
455,2019-02-13,3655.89,3590.01,3617.41,40664.15,146822348.57,3605.87,direct,
456,2019-02-14,3619.7,3567.39,3605.87,32779.35,117804856.32,3588.72,direct,
457,2019-02-15,3640.65,3575.95,3588.72,36251.38,130398989.33,3593.49,direct,
458,2019-02-16,3639.75,3592.04,3593.49,24003.59,86973822.79,3617.24,direct,
459,2019-02-17,3706.17,3608.18,3617.24,36849.32,134218331.16,3670.92,direct,
460,2019-02-18,3952.44,3661.42,3670.92,98728.99,376203280.43,3912.57,direct,
461,2019-02-19,4010.91,3882.52,3912.57,74127.62,292137057.43,3924.24,direct,
462,2019-02-20,3992.31,3898.91,3924.24,53048.95,209282292.49,3974.05,direct,
463,2019-02-21,4026.54,3900.28,3974.05,47433.87,187314178.85,3937.04,direct,
464,2019-02-22,3996.15,3917.66,3937.04,43006.55,170405341.81,3983.53,direct,
465,2019-02-23,4192.39,3948.48,3983.53,57002.5,231174632.28,4149.09,direct,
466,2019-02-24,4221.62,3755.38,4149.09,80391.72,319071544.94,3771.62,direct,
467,2019-02-25,3885.06,3771.53,3771.62,48406.42,185036583.31,3845.51,direct,
468,2019-02-26,3852.66,3791.9,3845.51,33253.08,126868886.89,3817.88,direct,
469,2019-02-27,3851.84,3699.53,3817.88,46011.1,175069054.72,3830.72,direct,
470,2019-02-28,3909.86,3798.0,3830.72,44353.45,170646670.66,3823.37,direct,
471,2019-03-01,3866.12,3822.67,3823.37,26522.34,101774924.71,3831.48,direct,
472,2019-03-02,3846.38,3790.74,3831.48,19283.71,73894412.97,3842.94,direct,
473,2019-03-03,3853.28,3788.04,3842.94,16769.86,64065044.79,3812.31,direct,
474,2019-03-04,3831.01,3705.14,3812.31,39278.22,147245676.28,3731.28,direct,
475,2019-03-05,3893.52,3720.49,3731.28,43262.3,165062256.27,3874.18,direct,
476,2019-03-06,3916.29,3839.39,3874.18,33536.95,129520549.49,3874.98,direct,
477,2019-03-07,3911.76,3853.2,3874.98,37619.38,146201726.67,3882.61,direct,
478,2019-03-08,3932.02,3804.98,3882.61,39428.25,153405087.61,3868.02,direct,
479,2019-03-09,3975.25,3860.66,3868.02,27600.01,108370246.04,3947.74,direct,
480,2019-03-10,3948.21,3897.82,3947.74,17404.16,68252920.53,3929.84,direct,
481,2019-03-11,3941.99,3849.45,3929.84,32708.55,126998648.6,3874.89,direct,
482,2019-03-12,3904.7,3827.23,3874.89,33655.37,130291591.54,3888.57,direct,
483,2019-03-13,3898.25,3853.06,3888.57,27922.69,108286926.77,3878.44,direct,
484,2019-03-14,3922.21,3825.03,3878.44,34554.38,133931876.12,3881.44,direct,
485,2019-03-15,3935.1,3876.17,3881.44,32133.02,125588541.02,3927.08,direct,
486,2019-03-16,4069.11,3924.98,3927.08,41319.81,166216280.52,4027.01,direct,
487,2019-03-17,4030.38,3970.97,4027.01,17033.6,68146133.16,3998.0,direct,
488,2019-03-18,4038.99,3964.31,3998.0,27416.92,109428478.54,3988.85,direct,
489,2019-03-19,4032.04,3972.47,3988.85,29686.2,118919147.36,4024.14,direct,
490,2019-03-20,4064.95,3995.49,4024.14,36862.09,148490744.9,4056.75,direct,
491,2019-03-21,4082.29,3953.53,4056.75,44251.52,178077036.22,3996.93,direct,
492,2019-03-22,4018.21,3984.0,3996.93,22671.75,90726555.79,4000.84,direct,
493,2019-03-23,4019.36,3982.47,4000.84,18486.22,74094017.72,4007.21,direct,
494,2019-03-24,4010.3,3970.35,4007.21,16111.98,64375076.75,3994.11,direct,
495,2019-03-25,4005.29,3887.68,3994.11,34191.84,136398998.18,3924.55,direct,
496,2019-03-26,3943.2,3902.52,3924.55,23873.14,93805733.55,3942.22,direct,
497,2019-03-27,4054.32,3932.79,3942.22,37132.4,149005782.26,4045.98,direct,
498,2019-03-28,4046.44,4014.69,4045.98,25343.13,102296341.19,4036.45,direct,
499,2019-03-29,4122.89,4031.22,4036.45,41843.31,170915132.77,4111.38,direct,
500,2019-03-30,4146.88,4066.87,4111.38,24906.26,102400533.82,4118.13,direct,
501,2019-03-31,4129.43,4098.79,4118.13,13792.73,56727425.19,4112.69,direct,
502,2019-04-01,4164.33,4082.2,4112.69,36921.55,152826759.02,4151.32,direct,
503,2019-04-02,5104.42,4147.7,4151.32,172473.31,814748125.73,4906.93,direct,
504,2019-04-03,5335.7,4831.59,4906.93,159843.43,809158339.99,4976.59,direct,
505,2019-04-04,5071.98,4799.77,4976.59,74544.88,370109007.61,4913.36,direct,
506,2019-04-05,5074.13,4897.61,4913.36,56130.82,280722247.3,5047.23,direct,
507,2019-04-06,5240.19,4938.0,5047.23,54180.91,275839573.8,5057.25,direct,
508,2019-04-07,5266.04,5044.28,5057.25,47200.43,243329883.48,5201.16,direct,
509,2019-04-08,5347.88,5141.23,5201.16,69803.56,366577921.18,5294.09,direct,
510,2019-04-09,5294.09,5159.13,5294.09,48552.25,253577595.39,5201.3,direct,
511,2019-04-10,5460.94,5178.61,5201.3,65813.81,349643837.46,5318.6,direct,
512,2019-04-11,5343.66,4987.65,5318.6,69622.86,356811374.12,5048.56,direct,
513,2019-04-12,5118.61,4927.62,5048.56,43762.94,220667543.59,5081.5,direct,
514,2019-04-13,5128.96,5056.19,5081.5,23342.24,118956124.9,5080.66,direct,
515,2019-04-14,5186.82,5031.2,5080.66,21193.03,108148233.81,5165.59,direct,
516,2019-04-15,5195.31,4969.31,5165.59,40402.46,205867031.18,5037.27,direct,
517,2019-04-16,5232.03,5029.16,5037.27,40370.0,207311534.31,5212.81,direct,
518,2019-04-17,5270.76,5190.81,5212.81,37225.68,194699629.15,5236.26,direct,
519,2019-04-18,5317.78,5232.99,5236.26,35511.12,187312150.44,5289.75,direct,
520,2019-04-19,5353.01,5212.18,5289.75,30109.97,158699049.55,5295.53,direct,
521,2019-04-20,5366.6,5274.45,5295.53,23214.49,123577001.56,5326.18,direct,
522,2019-04-21,5348.59,5232.77,5326.18,25466.81,134681237.4,5305.74,direct,
523,2019-04-22,5444.76,5265.73,5305.74,45346.65,242498187.66,5394.67,direct,
524,2019-04-23,5626.83,5371.31,5394.67,66448.85,368556751.66,5539.1,direct,
525,2019-04-24,5633.0,5390.98,5539.1,61651.16,339093001.24,5454.58,direct,
526,2019-04-25,5521.61,5031.69,5454.58,70755.72,374798664.87,5162.67,direct,
527,2019-04-26,5361.94,5104.18,5162.67,70191.21,366773360.18,5234.09,direct,
528,2019-04-27,5282.97,5192.45,5234.09,21692.98,113430273.96,5229.48,direct,
529,2019-04-28,5313.7,5218.42,5233.47,25294.87,133564683.52,5272.45,direct,
530,2019-04-29,5299.51,5162.81,5272.45,31947.44,167206787.27,5237.96,direct,
531,2019-04-30,5372.23,5224.64,5237.96,32567.46,172540196.26,5350.64,direct,
532,2019-05-01,5417.17,5346.7,5350.64,27410.57,147345369.73,5389.54,direct,
533,2019-05-02,5531.15,5387.29,5389.54,35089.37,192256639.91,5500.72,direct,
534,2019-05-03,5891.9,5484.78,5500.72,75434.86,432335283.61,5753.38,direct,
535,2019-05-04,5901.36,5596.15,5753.38,45628.34,263390273.68,5840.08,direct,
536,2019-05-05,5849.5,5709.74,5840.08,25481.48,147662500.76,5794.14,direct,
537,2019-05-06,5823.67,5644.15,5794.14,34979.71,200316185.51,5748.17,direct,
538,2019-05-07,6031.54,5748.17,5748.17,59556.89,353043890.95,5819.57,direct,
539,2019-05-08,6032.25,5753.08,5819.57,40967.62,241917027.36,5998.71,direct,
540,2019-05-09,6194.91,5988.65,5998.71,51005.27,310336580.16,6171.96,direct,
541,2019-05-10,6444.57,6133.21,6171.96,68160.13,430403405.14,6358.29,direct,
542,2019-05-11,7394.94,6357.02,6358.29,135248.42,933141315.95,7191.36,direct,
543,2019-05-12,7541.61,6793.21,7191.36,142892.25,1023203366.46,6977.63,direct,
544,2019-05-13,8127.75,6873.42,6977.63,149082.57,1140302646.6,7806.36,direct,
545,2019-05-14,8297.02,7631.34,7806.36,122383.06,976094121.29,7980.13,direct,
546,2019-05-15,8263.29,7849.92,7980.13,86162.62,694202804.31,8183.83,direct,
547,2019-05-16,8352.25,7679.05,8183.83,95341.68,762104107.69,7874.11,direct,
548,2019-05-17,7930.98,6668.67,7874.11,141482.93,1023961962.83,7371.96,direct,
549,2019-05-18,7491.67,7213.72,7371.96,41327.89,303317486.98,7266.08,direct,
550,2019-05-19,8281.66,7257.26,7266.08,91218.12,723011166.2,8193.14,direct,
551,2019-05-20,8193.14,7591.85,8193.14,80672.83,637617163.27,7998.29,direct,
552,2019-05-21,8102.32,7807.77,7998.29,45005.01,357803946.85,7947.93,direct,
553,2019-05-22,8033.76,7533.66,7947.93,54216.74,424501866.33,7626.89,direct,
554,2019-05-23,7971.26,7478.74,7626.89,50121.07,386766321.19,7876.5,direct,
555,2019-05-24,8165.45,7801.57,7876.5,51604.15,413162746.86,7996.4,direct,
556,2019-05-25,8140.82,7948.68,7996.4,22294.65,179206342.03,8059.13,direct,
557,2019-05-26,8779.0,7894.53,8059.13,57648.95,483663699.62,8726.23,direct,
558,2019-05-27,8931.53,8668.46,8726.23,57692.17,507164714.76,8785.17,direct,
559,2019-05-28,8818.71,8562.2,8785.17,41445.13,360752199.95,8718.85,direct,
560,2019-05-29,8760.48,8444.1,8718.85,44056.71,380343928.72,8664.56,direct,
561,2019-05-30,9065.89,8027.21,8664.56,95189.06,815525590.67,8276.25,direct,
562,2019-05-31,8570.78,8116.0,8276.25,60143.23,502056527.56,8550.67,direct,
563,2019-06-01,8619.21,8459.65,8550.67,26884.15,229736992.43,8555.87,direct,
564,2019-06-02,8819.9,8547.48,8555.87,25506.14,221708083.06,8737.91,direct,
565,2019-06-03,8740.24,8073.18,8737.91,63486.15,534972187.72,8114.49,direct,
566,2019-06-04,8114.49,7463.94,8114.49,103552.9,809220381.24,7677.47,direct,
567,2019-06-05,7917.14,7591.88,7677.47,49771.65,387021977.02,7791.29,direct,
568,2019-06-06,7872.1,7467.52,7791.29,44397.47,342084400.02,7807.36,direct,
569,2019-06-07,8127.63,7767.37,7807.36,51105.14,407241297.23,8002.63,direct,
570,2019-06-08,8058.91,7796.46,8002.63,23469.94,186055499.51,7933.78,direct,
571,2019-06-09,7964.75,7535.9,7933.78,30301.73,234551796.21,7643.44,direct,
572,2019-06-10,8061.5,7533.53,7643.44,43154.98,339520552.04,8021.0,direct,
573,2019-06-11,8049.78,7724.58,8021.0,35850.45,282632009.38,7917.32,direct,
574,2019-06-12,8250.0,7834.57,7917.32,49460.34,399065678.38,8174.14,direct,
575,2019-06-13,8326.2,8053.65,8174.14,38536.25,315594036.87,8235.57,direct,
576,2019-06-14,8724.42,8180.39,8235.57,50383.98,424131990.84,8693.96,direct,
577,2019-06-15,8905.14,8621.48,8693.96,38140.15,333656492.38,8853.56,direct,
578,2019-06-16,9372.89,8800.96,8853.56,84289.2,767025702.52,8979.18,direct,
579,2019-06-17,9468.85,8976.99,8979.18,65486.04,606269265.79,9336.01,direct,
580,2019-06-18,9357.22,8941.83,9336.01,51829.13,473016555.83,9081.71,direct,
581,2019-06-19,9313.18,9045.47,9081.71,32012.68,293070485.25,9280.54,direct,
582,2019-06-20,9600.28,9219.81,9280.54,45144.43,424436854.57,9536.85,direct,
583,2019-06-21,10230.86,9536.85,9536.85,77828.7,765543626.6,10218.87,direct,
584,2019-06-22,11207.97,10086.32,10218.87,115793.98,1240328392.49,10689.54,direct,
585,2019-06-23,11285.51,10513.81,10689.54,57082.02,619160985.99,10855.99,direct,
586,2019-06-24,11100.92,10555.71,10855.99,52118.36,565444720.43,11035.74,direct,
587,2019-06-25,11778.22,10992.37,11035.74,84123.73,953962631.15,11740.34,direct,
588,2019-06-26,13826.76,11679.1,11740.34,211449.88,2685872365.1,12913.28,direct,
589,2019-06-27,13314.05,10335.34,12913.28,202428.68,2345027203.81,11154.09,direct,
590,2019-06-28,12433.0,10772.75,11154.09,120700.97,1408438810.31,12355.06,direct,
591,2019-06-29,12362.9,11352.27,12355.06,81875.16,968516834.6,11884.1,direct,
592,2019-06-30,12200.02,10677.83,11884.1,80893.36,917158052.37,10769.05,direct,
593,2019-07-01,11207.0,10006.43,10769.05,115739.97,1225129699.57,10591.87,direct,
594,2019-07-02,10927.6,9678.1,10591.87,120994.95,1239524970.43,10844.13,direct,
595,2019-07-03,12009.59,10841.91,10844.13,115565.16,1313585829.89,11981.61,direct,
596,2019-07-04,12055.11,11067.68,11981.61,71141.03,831236841.56,11156.52,direct,
597,2019-07-05,11435.38,10787.94,11156.52,66066.75,734424868.07,10993.25,direct,
598,2019-07-06,11709.27,10985.4,10993.25,48172.2,549769169.13,11248.94,direct,
599,2019-07-07,11605.43,11109.42,11248.94,36847.21,418161890.29,11474.28,direct,
600,2019-07-08,12386.28,11339.02,11474.28,63847.27,762033323.29,12296.16,direct,
601,2019-07-09,12808.06,12117.31,12296.16,79607.47,993891866.34,12567.02,direct,
602,2019-07-10,13183.73,11569.94,12567.02,124523.09,1554955347.89,12099.12,direct,
603,2019-07-11,12099.91,11002.39,12099.12,102929.11,1185222449.66,11343.12,direct,
604,2019-07-12,11931.91,11096.61,11343.12,55994.89,647690095.15,11797.37,direct,
605,2019-07-13,11835.87,10827.53,11797.37,59187.84,668325183.28,11363.97,direct,
606,2019-07-14,11447.92,10118.85,11363.97,76310.21,814667763.32,10204.41,direct,
607,2019-07-15,11070.18,9877.02,10204.41,92742.77,965178341.63,10850.26,direct,
608,2019-07-16,11025.76,9366.82,10850.26,113537.84,1140137759.72,9423.44,direct,
609,2019-07-17,9982.24,9086.51,9423.44,101032.08,965256823.84,9696.15,direct,
610,2019-07-18,10776.54,9292.61,9696.15,102443.07,1033842556.65,10638.35,direct,
611,2019-07-19,10757.41,10135.16,10638.35,62995.33,658190962.53,10532.94,direct,
612,2019-07-20,11094.32,10379.19,10532.94,56766.57,608954333.23,10759.42,direct,
613,2019-07-21,10833.99,10329.89,10759.42,38379.41,405339891.1,10586.71,direct,
614,2019-07-22,10676.6,10072.07,10586.71,50574.02,524442852.25,10325.87,direct,
615,2019-07-23,10328.44,9820.61,10325.87,52754.02,529438124.08,9854.15,direct,
616,2019-07-24,9920.54,9535.78,9854.15,54750.78,531611909.42,9772.14,direct,
617,2019-07-25,10184.43,9744.7,9772.14,40285.56,403576364.36,9882.43,direct,
618,2019-07-26,9890.05,9668.52,9882.43,31960.31,312717110.04,9847.45,direct,
619,2019-07-27,10202.95,9310.47,9847.45,53081.42,512612117.07,9478.32,direct,
620,2019-07-28,9591.52,9135.64,9478.32,28313.55,267243770.14,9531.77,direct,
621,2019-07-29,9717.69,9386.9,9531.77,31434.4,299936368.39,9506.93,direct,
622,2019-07-30,9749.53,9391.78,9506.93,28856.19,276402322.56,9595.52,direct,
623,2019-07-31,10123.94,9581.6,9595.52,42030.01,416343142.53,10089.25,direct,
624,2019-08-01,10488.81,9890.49,10089.25,43505.11,442037342.05,10409.79,direct,
