,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
111,1520294400,0.005434,0.00451,0.005274,86878895.54,418802.0,0.004626,direct,
112,1520380800,0.004886,0.004103,0.004626,131639203.27,594601.14,0.00411,direct,
113,1520467200,0.00464,0.003984,0.00411,110372906.17,468392.27,0.004093,direct,
114,1520553600,0.004396,0.003742,0.004093,144858208.67,586214.54,0.004243,direct,
115,1520640000,0.004474,0.004043,0.004242,106883294.54,458247.44,0.004049,direct,
116,1520726400,0.004332,0.003941,0.004048,114168107.02,472250.21,0.004209,direct,
117,1520812800,0.004277,0.003888,0.004207,122637889.09,507780.28,0.004078,direct,
118,1520899200,0.004191,0.003929,0.004072,105912748.64,427569.53,0.004013,direct,
119,1520985600,0.004078,0.003659,0.004013,121870721.11,471188.27,0.003707,direct,
120,1521072000,0.003757,0.003355,0.003695,163753380.25,593131.78,0.003612,direct,
121,1521158400,0.00373,0.0035,0.003612,115604273.24,418695.68,0.003579,direct,
122,1521244800,0.003665,0.00333,0.003576,140561909.12,491590.56,0.003376,direct,
123,1521331200,0.003376,0.002878,0.003376,165173180.28,520631.96,0.003235,direct,
124,1521417600,0.003666,0.003208,0.003249,164170386.37,556532.59,0.003522,direct,
125,1521504000,0.003865,0.003452,0.003519,116485928.29,418309.78,0.003715,direct,
126,1521590400,0.003885,0.003666,0.003718,107859230.64,407838.85,0.003699,direct,
127,1521676800,0.003799,0.0035,0.003699,106802987.0,388914.97,0.003624,direct,
128,1521763200,0.003641,0.003417,0.003624,108152457.99,380206.18,0.003611,direct,
129,1521849600,0.003717,0.003516,0.003611,107787874.68,392116.47,0.003535,direct,
130,1521936000,0.003591,0.00344,0.003535,102484898.28,360092.19,0.003508,direct,
131,1522022400,0.003521,0.003148,0.003509,115988528.98,388126.44,0.003307,direct,
132,1522108800,0.00335,0.003116,0.003314,138765025.85,449032.53,0.003183,direct,
133,1522195200,0.0033,0.003125,0.003182,128783498.98,412832.28,0.003181,direct,
134,1522281600,0.003214,0.00287,0.003181,133160325.86,403918.19,0.002872,direct,
135,1522368000,0.003009,0.002783,0.002873,107275839.26,310175.72,0.002834,direct,
136,1522454400,0.002952,0.002732,0.002831,95383844.33,276290.0,0.002842,direct,
137,1522540800,0.002877,0.0027,0.002842,73562364.28,206785.5,0.002785,direct,
138,1522627200,0.00295,0.002734,0.002785,109675073.33,312180.62,0.002857,direct,
139,1522713600,0.003112,0.002838,0.002847,115683881.76,345045.15,0.003085,direct,
140,1522800000,0.003135,0.002776,0.003085,145512103.56,426632.46,0.002801,direct,
141,1522886400,0.00287,0.002721,0.002802,127457670.01,357987.67,0.002847,direct,
142,1522972800,0.0029,0.002702,0.002833,134615693.61,374548.48,0.002751,direct,
143,1523059200,0.002939,0.002745,0.002751,114748170.27,327703.03,0.002878,direct,
144,1523145600,0.002993,0.002809,0.002878,105898547.01,306328.54,0.002885,direct,
145,1523232000,0.002991,0.002744,0.002885,143687838.86,413729.98,0.002844,direct,
